text,label
i feel burdened in my heart because i will be doing a lot of things in these four years,0
i just feel so alone,0
i started this post with the feeling of heaviness i feel relieved,1
im struggling against feeling selfish but taking care of myself is not selfish,3
i feel scared threatened demanding,4
i almost dreaded last night in the sense that i worried how i would cope on saturday feeling rotten and hating myself,0
i will ever feel i admired virtually everything about you,1
i feel like an idiot for being so bothered by it,3
i started to not feel so hot but i thought i was just hungry so i made lunch,2
im not feeling respected although i think my professor is making an effort to be nice,1
i dont expect reilly will mess them up and since we have no cats i feel pretty safe leaving them in place,1
i feel like i am being abused,0
i feel so fucking guilty now d,0
i hope you guys enjoy the confessions leave some comment love visit their blogs or feel free to leave a confession of your own,1
i feel amused to call upon love,1
i love using rose hip oil to help with the production of oil on my face and leave my skin feeling super soft,1
i feel moronic and unaccomplished when i have no commitments,0
i began to feel amused i began to feel amused,1
i love being able to go over our english papers for the reason it makes me feel way more confident when turning the papers in,1
i know about them that in their dark little worlds they are lonely and feel unloved,0
id like to be losing a month but i know that a month is not sustainable for me and i am losing a month without feeling deprived which is more awesome than i can explain,0
i must admit i did feel pretty smug as i was training in shorts and jersey while it was at home,1
i started to feel energetic,1
i sit back there and feel like i m only getting the opportunity to smile at babies hear clever children read and start the computer for kids,1
i feel they are blank because the best in my life is yet to come,0
i feel deceived and even threatened by what im fine means when someone says it,4
